index,store_ID_x,store_ID_y,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
303302,190,190,2,19/11/2013,738,1,1,0,0,8490
358148,843,843,3,29/07/2015,962,1,1,0,1,8730
686634,937,937,3,27/03/2013,689,1,1,0,1,8611
66159,333,333,7,09/06/2013,0,0,0,0,0,0
668588,302,302,3,01/10/2014,337,1,1,0,0,3497
402857,329,329,7,29/03/2015,0,0,0,0,0,0
354382,1034,1034,6,08/11/2014,290,1,0,0,0,2726
12107,734,734,6,10/01/2015,289,1,0,0,0,3274
469435,892,892,4,10/10/2013,861,1,1,0,0,8880
500089,96,96,4,04/04/2013,532,1,0,0,1,4334
290988,578,578,2,23/06/2015,762,1,0,0,0,7955
178794,593,593,3,09/04/2014,1035,1,0,0,0,7234
624708,958,958,2,06/05/2014,595,1,1,0,0,4972
677489,944,944,5,05/09/2014,1135,1,1,0,1,7484
298677,524,524,5,15/11/2013,913,1,0,0,0,8204
703190,311,311,1,23/12/2013,1049,1,0,0,1,10509
130811,501,501,3,18/02/2015,615,1,1,0,1,6042
110239,1039,1039,3,31/07/2013,1233,1,1,0,1,10568
624648,511,511,1,14/07/2014,863,1,1,0,0,6621
217090,58,58,4,30/07/2015,594,1,1,0,0,8433
110364,963,963,5,24/07/2015,717,1,0,0,1,7413
678970,860,860,4,23/01/2014,638,1,1,0,0,5086
418148,114,114,1,08/06/2015,515,1,0,0,0,4092
445220,20,20,3,13/02/2013,753,1,0,0,1,6101
126944,33,33,4,20/06/2013,743,1,1,0,0,7050
349411,255,255,2,19/02/2013,621,1,1,0,0,6071
630781,458,458,7,21/09/2014,0,0,0,0,0,0
463948,963,963,6,24/08/2013,354,1,0,0,0,3304
452373,167,167,7,07/06/2015,0,0,0,0,0,0
324245,849,849,6,18/04/2015,861,1,0,0,0,7887
222694,208,208,7,29/06/2014,0,0,0,0,0,0
48646,85,85,6,09/11/2013,687,1,0,0,0,5046
626354,341,341,7,03/08/2014,0,0,0,0,0,0
651600,841,841,5,13/03/2015,425,1,0,0,0,2659
85679,234,234,3,27/11/2013,787,1,0,0,0,7731
183869,333,333,7,12/10/2014,0,0,0,0,0,0
283159,78,78,7,14/04/2013,0,0,0,0,0,0
634703,764,764,7,12/01/2014,0,0,0,0,0,0
706142,5,5,7,08/09/2013,0,0,0,0,0,0
522728,547,547,6,04/04/2015,688,1,0,0,0,9307
663580,705,705,6,03/05/2014,686,1,0,0,0,5349
46119,244,244,5,27/12/2013,534,1,0,0,1,5066
250823,513,513,3,10/12/2014,1681,1,0,0,0,14775
613782,894,894,6,22/03/2014,753,1,0,0,0,5312
200809,974,974,2,05/02/2013,1806,1,1,0,0,14009
269386,814,814,7,15/06/2014,0,0,0,0,0,0
288820,989,989,5,20/03/2015,637,1,1,0,0,5787
365858,135,135,7,22/09/2013,0,0,0,0,0,0
616253,425,425,1,13/04/2015,590,1,1,0,0,4865
260287,875,875,6,10/08/2013,352,1,0,0,0,3612
168584,914,914,7,08/06/2014,0,0,0,0,0,0
667415,1017,1017,4,03/10/2013,0,0,0,a,0,0
666578,880,880,1,25/05/2015,0,0,0,a,0,0
443663,813,813,1,17/03/2014,845,1,1,0,0,8267
103282,374,374,1,05/05/2014,1097,1,1,0,0,10002
659814,883,883,3,22/07/2015,417,1,0,0,1,3852
204523,348,348,4,22/08/2013,665,1,0,0,1,7285
105679,529,529,5,26/04/2013,777,1,1,0,0,8296
571093,758,758,6,31/08/2013,415,1,0,0,0,3346
41097,698,698,6,17/08/2013,1706,1,0,0,0,12495
139328,1115,1115,2,05/11/2013,411,1,1,0,0,6108
338773,216,216,2,20/08/2013,676,1,0,0,1,4764
196518,753,753,7,27/07/2014,0,0,0,0,0,0
283593,736,736,1,14/04/2014,641,1,1,0,1,7705
260425,229,229,5,26/06/2015,653,1,0,0,0,7117
8772,1078,1078,6,25/04/2015,438,1,0,0,0,5268
165827,715,715,4,19/06/2014,688,1,1,0,0,6477
711567,748,748,2,12/08/2014,344,1,0,0,1,3780
25887,202,202,7,08/12/2013,0,0,0,0,0,0
46929,626,626,5,06/02/2015,922,1,1,0,0,10707
252401,364,364,2,10/06/2014,660,1,0,0,0,4608
544688,791,791,6,14/02/2015,831,1,0,0,0,8010
630754,8,8,6,07/09/2013,307,1,0,0,0,2323
355922,33,33,1,20/10/2014,932,1,1,0,0,9178
553915,54,54,1,25/11/2013,560,1,0,0,0,5627
491425,59,59,2,03/06/2014,691,1,1,0,0,7265
42394,681,681,1,29/12/2014,431,1,0,0,1,3444
178531,267,267,5,13/12/2013,1510,1,0,0,0,12660
63227,39,39,1,07/01/2013,1046,1,1,0,0,9136
513313,557,557,2,30/07/2013,721,1,1,0,1,5252
522520,1058,1058,4,29/08/2013,678,1,1,0,1,7153
492008,99,99,1,09/02/2015,431,1,0,0,0,4262
26376,641,641,4,13/02/2014,560,1,0,0,0,4908
141308,537,537,5,13/02/2015,646,1,0,0,0,5464
695853,198,198,5,02/05/2014,493,1,1,0,1,4094
699596,994,994,6,20/06/2015,257,1,0,0,0,2477
11724,1034,1034,5,14/02/2014,796,1,0,0,0,6312
475449,1068,1068,4,09/10/2014,293,1,1,0,0,4082
77094,264,264,3,07/08/2013,837,1,0,0,0,5469
596587,427,427,2,28/05/2013,829,1,1,0,1,9159
424708,663,663,1,03/02/2014,803,1,1,0,0,6725
133400,452,452,2,09/06/2015,438,1,0,0,0,3776
372317,78,78,4,15/01/2015,502,1,1,0,0,4260
469875,487,487,5,21/11/2014,640,1,0,0,0,6491
489986,960,960,3,20/05/2015,614,1,1,0,0,7856
76537,209,209,4,14/11/2013,582,1,0,0,0,5257
228691,506,506,5,28/06/2013,794,1,0,0,0,6986
500104,789,789,4,07/05/2015,522,1,1,0,0,3677
351509,257,257,2,02/04/2013,916,1,0,0,1,7791
403418,367,367,1,27/10/2014,520,1,0,0,0,4207
141754,264,264,2,29/07/2014,813,1,1,0,1,6867
708723,464,464,3,29/04/2015,1234,1,1,0,0,10794
606514,459,459,5,06/06/2014,1228,1,1,0,0,10408
573456,841,841,3,10/12/2014,411,1,0,0,0,3022
412036,675,675,4,21/11/2013,675,1,1,0,0,6344
454167,150,150,2,05/05/2015,824,1,1,0,0,9239
536326,808,808,5,26/06/2015,585,1,0,0,0,5850
195050,4,4,2,11/03/2014,1092,1,0,0,0,7021
401658,104,104,7,08/03/2015,0,0,0,0,0,0
666654,241,241,1,08/07/2013,620,1,0,0,0,5258
549369,17,17,5,15/03/2013,823,1,0,0,0,5810
525044,844,844,1,15/12/2014,582,1,1,0,0,7351
92889,1112,1112,5,11/04/2014,700,1,0,0,0,8542
417990,639,639,2,24/06/2014,418,1,0,0,0,3333
560400,968,968,1,02/12/2013,1339,1,1,0,0,12909
332572,329,329,6,09/11/2013,429,1,0,0,0,4880
380004,365,365,2,21/01/2014,571,1,1,0,0,6091
380320,682,682,2,07/10/2014,2045,1,1,0,0,14903
485277,1084,1084,5,08/05/2015,810,1,1,0,0,6510
214984,1107,1107,4,23/07/2015,590,1,0,0,0,5075
347030,601,601,3,01/01/2014,0,0,0,a,1,0
554331,450,450,5,02/08/2013,1138,1,1,0,1,9322
180182,808,808,3,20/08/2014,589,1,1,0,1,7675
91585,226,226,5,31/05/2013,1038,1,1,0,0,12190
337287,224,224,6,01/06/2013,432,1,0,0,0,5420
5922,364,364,2,10/12/2013,592,1,0,0,0,4698
668590,483,483,1,27/05/2013,787,1,1,0,0,6050
162038,536,536,6,01/11/2014,0,0,0,a,0,0
570046,346,346,5,05/12/2014,857,1,1,0,0,10840
125515,1010,1010,3,10/06/2015,618,1,0,0,0,6847
631827,927,927,5,24/01/2014,774,1,1,0,0,5664
488238,476,476,3,10/04/2013,670,1,1,0,0,6007
595013,309,309,1,06/04/2015,0,0,0,b,1,0
669612,190,190,5,21/03/2014,684,1,1,0,0,7070
522340,1065,1065,6,25/04/2015,320,1,0,0,0,2940
145188,429,429,7,18/05/2014,0,0,0,0,0,0
29075,893,893,7,09/03/2014,0,0,0,0,0,0
620257,113,113,6,08/06/2013,789,1,0,0,0,7213
423909,184,184,6,21/06/2014,486,1,0,0,0,5168
5513,885,885,4,09/10/2014,862,1,1,0,1,6494
157741,331,331,6,18/01/2014,597,1,0,0,0,4033
403411,805,805,5,06/03/2015,557,1,1,0,0,5919
668630,379,379,4,26/06/2014,432,1,0,0,0,3067
679924,454,454,5,31/10/2014,0,0,0,a,1,0
127691,780,780,6,26/01/2013,263,1,0,0,0,1757
350679,712,712,5,24/05/2013,501,1,0,0,1,5461
176758,876,876,7,06/07/2014,0,0,0,0,0,0
468908,675,675,3,25/12/2013,0,0,0,c,1,0
491932,1112,1112,2,17/03/2015,777,1,1,0,0,9060
528951,645,645,1,18/05/2015,1573,1,1,0,0,14865
708502,271,271,5,15/05/2015,788,1,0,0,1,7033
225772,664,664,3,03/04/2013,537,1,0,0,0,3807
646442,680,680,1,05/08/2013,823,1,0,0,0,4624
65737,534,534,4,21/03/2013,503,1,1,0,0,6422
495271,3,3,5,30/05/2014,965,1,0,0,0,8510
678378,877,877,1,30/12/2013,1155,1,0,0,1,8891
540127,674,674,4,11/09/2014,898,1,0,0,0,6297
655764,396,396,4,05/09/2013,1204,1,0,0,0,9411
668040,931,931,6,06/04/2013,251,1,0,0,0,1999
5574,578,578,3,03/09/2014,909,1,1,0,0,9759
540911,409,409,5,11/07/2014,467,1,0,0,0,4370
234996,206,206,6,18/05/2013,498,1,0,0,0,4264
144721,108,108,6,21/12/2013,1180,1,0,0,0,15398
454454,760,760,7,19/07/2015,0,0,0,0,0,0
42681,922,922,5,06/06/2014,750,1,1,0,0,7915
685198,1080,1080,3,04/12/2013,920,1,1,0,0,12210
245786,845,845,7,13/01/2013,0,0,0,0,0,0
489190,1014,1014,3,26/11/2014,1417,1,1,0,0,13413
452872,554,554,6,02/03/2013,345,1,0,0,0,3276
438242,971,971,5,12/09/2014,882,1,0,0,0,7121
173708,736,736,3,03/07/2013,550,1,1,0,0,5665
500897,1113,1113,3,13/03/2013,617,1,0,0,0,5177
252009,345,345,6,17/01/2015,313,1,0,0,0,3160
489277,358,358,1,27/01/2014,974,1,0,0,0,7772
217799,27,27,6,31/08/2013,909,1,0,0,0,7655
570087,210,210,3,27/02/2013,266,1,0,0,0,2016
277343,1087,1087,6,21/09/2013,530,1,0,0,0,5128
246393,344,344,1,11/05/2015,1258,1,0,0,1,8354
333826,116,116,1,24/02/2014,764,1,0,0,0,6509
273126,385,385,4,09/05/2013,0,0,0,a,0,0
633257,139,139,2,07/07/2015,402,1,0,0,0,4493
536436,837,837,3,20/03/2013,274,1,1,0,0,1729
392807,151,151,6,22/03/2014,642,1,0,0,0,5703
9658,325,325,5,05/06/2015,727,1,1,0,0,7660
672437,1096,1096,7,10/02/2013,0,0,0,0,0,0
495729,255,255,5,04/07/2014,595,1,1,0,0,6234
463735,916,916,6,27/07/2013,581,1,0,0,0,4463
639793,784,784,4,23/01/2014,797,1,1,0,0,7493
480953,632,632,5,15/02/2013,807,1,0,0,0,5406
410159,391,391,1,18/02/2013,950,1,1,0,0,8754
615202,398,398,2,17/02/2015,615,1,1,0,0,5928
293906,929,929,1,05/05/2014,904,1,1,0,0,8594
392923,294,294,1,10/02/2014,946,1,0,0,0,6293
196232,319,319,1,07/07/2014,783,1,0,0,0,6823
596255,75,75,6,07/03/2015,621,1,0,0,0,5665
549235,178,178,5,14/06/2013,943,1,0,0,0,9062
230156,779,779,4,07/03/2013,807,1,1,0,0,8049
597117,737,737,2,25/11/2014,1077,1,1,0,0,7884
685371,305,305,5,21/02/2014,502,1,1,0,0,5199
646858,454,454,6,11/01/2014,257,1,0,0,0,2003
251679,218,218,5,08/11/2013,693,1,1,0,0,5049
67256,820,820,3,05/06/2013,1138,1,1,0,0,12321
241647,898,898,1,01/07/2013,1057,1,1,0,0,11364
84242,125,125,4,03/07/2014,1877,1,1,0,0,14198
264455,829,829,4,10/10/2013,808,1,1,0,0,7554
700950,451,451,6,06/06/2015,482,1,0,0,0,5375
466720,78,78,2,27/01/2015,519,1,1,0,0,4149
220602,301,301,7,08/03/2015,0,0,0,0,0,0
437208,781,781,2,12/02/2013,670,1,0,0,0,4386
88172,255,255,3,01/07/2015,698,1,1,0,1,8057
441975,450,450,7,09/11/2014,0,0,0,0,0,0
66246,132,132,3,28/01/2015,603,1,1,0,0,7221
400714,704,704,2,01/04/2014,1343,1,1,0,0,13377
629670,956,956,4,28/11/2013,512,1,0,0,0,3455
354403,1105,1105,1,13/10/2014,425,1,0,0,1,3393
229713,395,395,5,08/05/2015,583,1,1,0,0,4724
392982,224,224,2,12/02/2013,342,1,0,0,0,3787
16858,291,291,6,28/03/2015,456,1,0,0,0,4142
201905,86,86,3,05/06/2013,673,1,1,0,0,5559
53626,963,963,4,23/05/2013,1106,1,0,0,0,9830
475129,246,246,2,04/02/2014,1058,1,1,0,0,8563
504712,846,846,4,26/09/2013,786,1,1,0,0,8205
600087,476,476,3,24/09/2014,560,1,0,0,0,4460
230229,773,773,1,15/06/2015,921,1,1,0,0,6765
675976,1108,1108,2,17/12/2013,1101,1,1,0,0,12445
137686,147,147,1,30/06/2014,1199,1,1,0,0,14296
582562,929,929,1,05/08/2013,1015,1,0,0,0,8778
323476,619,619,5,09/05/2014,483,1,1,0,0,5021
136418,719,719,7,19/07/2015,0,0,0,0,0,0
111652,131,131,5,22/11/2013,614,1,1,0,0,5802
678755,502,502,6,30/05/2015,1380,1,0,0,0,10428
67477,1006,1006,1,08/07/2013,766,1,0,0,0,4920
564828,120,120,2,20/08/2013,558,1,0,0,0,5339
570369,240,240,7,07/09/2014,0,0,0,0,0,0
123695,874,874,2,09/12/2014,477,1,0,0,0,3992
230390,190,190,1,30/09/2013,695,1,0,0,0,7294
394879,790,790,7,29/03/2015,0,0,0,0,0,0
359641,1059,1059,4,19/06/2014,1106,1,1,0,0,7684
413992,509,509,6,15/06/2013,367,1,0,0,0,4073
281975,1057,1057,3,17/09/2014,592,1,1,0,0,5599
197809,990,990,3,28/01/2015,528,1,1,0,0,5956
383747,130,130,1,04/08/2014,677,1,1,0,1,6967
337889,571,571,6,28/02/2015,782,1,0,0,0,10797
654060,675,675,2,19/02/2013,521,1,1,0,0,6078
604564,424,424,6,16/05/2015,811,1,0,0,0,7404
174211,722,722,6,10/01/2015,1081,1,0,0,0,6414
197231,891,891,4,24/07/2014,936,1,0,0,1,6413
514692,244,244,3,03/09/2014,566,1,1,0,0,6374
15349,338,338,7,17/08/2014,0,0,0,0,1,0
206461,532,532,1,25/11/2013,1311,1,0,0,0,10548
10577,762,762,1,26/08/2013,431,1,1,0,1,4942
497421,523,523,2,05/08/2014,1627,1,1,0,1,13571
415599,947,947,5,20/06/2014,1197,1,1,0,1,8914
51571,584,584,2,12/08/2014,325,1,0,0,1,3241
609730,456,456,4,18/12/2014,1239,1,1,0,0,9683
296632,905,905,1,08/04/2013,1936,1,1,0,0,15151
423520,186,186,6,07/02/2015,399,1,0,0,0,4267
290548,798,798,4,04/06/2015,984,1,1,a,0,8967
419665,276,276,3,11/03/2015,431,1,0,0,0,2869
420538,856,856,3,02/01/2013,1001,1,0,0,1,7073
217544,538,538,2,20/01/2015,542,1,0,0,0,3059
132638,904,904,7,22/02/2015,0,0,0,0,0,0
161231,1093,1093,5,16/08/2013,921,1,1,0,1,8701
60960,211,211,7,17/02/2013,0,0,0,0,0,0
669836,1073,1073,1,26/01/2015,868,1,1,0,0,7259
468622,1092,1092,7,01/03/2015,0,0,0,0,0,0
305160,641,641,4,25/07/2013,439,1,0,0,1,4328
2335,835,835,3,05/02/2014,693,1,1,0,0,5380
3194,87,87,7,29/12/2013,0,0,0,0,0,0
412316,979,979,5,04/07/2014,642,1,1,0,0,6112
98287,295,295,1,04/05/2015,786,1,1,0,0,6970
695502,1103,1103,2,03/06/2014,459,1,1,0,0,6163
630407,155,155,4,29/08/2013,571,1,1,0,1,5897
571087,744,744,3,06/05/2015,820,1,1,0,0,7777
432742,93,93,4,17/07/2014,634,1,1,0,1,6327
71057,753,753,3,24/04/2013,756,1,1,0,0,8925
256949,904,904,7,08/09/2013,0,0,0,0,0,0
497297,980,980,1,18/11/2013,801,1,1,0,0,11075
362059,1081,1081,2,05/05/2015,786,1,1,0,0,5394
114603,581,581,2,09/06/2015,521,1,0,0,0,4364
537324,23,23,7,27/01/2013,0,0,0,0,0,0
302542,1095,1095,5,11/10/2013,676,1,1,0,0,4877
477958,844,844,3,03/06/2015,664,1,1,0,0,6836
372155,343,343,1,12/05/2014,572,1,0,0,0,4626
497614,714,714,2,03/12/2013,364,1,1,0,0,5353
115863,397,397,1,01/07/2013,1027,1,1,0,0,8235
536522,967,967,2,19/08/2014,1075,1,1,0,1,10828
60343,188,188,5,04/01/2013,370,1,0,0,1,3541
150664,302,302,1,08/06/2015,276,1,0,0,0,3068
7299,281,281,6,03/08/2013,683,1,0,0,0,7082
114384,684,684,6,31/08/2013,731,1,0,0,0,8932
693342,690,690,1,30/03/2015,1007,1,1,0,1,8420
547500,357,357,4,25/04/2013,946,1,1,0,0,7444
24623,1071,1071,3,07/05/2014,748,1,1,0,0,6018
664784,961,961,5,03/10/2014,0,0,1,a,0,0
337487,155,155,4,04/06/2015,0,0,1,a,1,0
670167,730,730,5,31/05/2013,1429,1,1,0,0,12669
224544,172,172,2,03/02/2015,881,1,1,0,0,7686
108066,310,310,2,24/09/2013,780,1,1,0,0,8884
694229,913,913,6,12/04/2014,1103,1,0,0,0,7538
234270,544,544,3,09/01/2013,2176,1,1,0,0,17539
172277,1000,1000,2,05/03/2013,893,1,1,0,0,10656
562833,16,16,1,27/04/2015,1070,1,1,0,0,10797
467388,1026,1026,1,18/02/2013,1630,1,1,0,0,15583
481994,568,568,7,20/04/2014,0,0,0,0,1,0
74511,897,897,2,24/03/2015,281,1,0,0,0,2516
180279,515,515,5,05/09/2014,887,1,1,0,0,11116
563513,600,600,1,15/09/2014,726,1,1,0,0,8461
673266,413,413,5,11/04/2014,936,1,0,0,0,6863
361359,233,233,5,17/04/2015,1064,1,1,0,0,10277
570560,594,594,2,14/07/2015,489,1,1,0,0,4880
429539,239,239,2,16/12/2014,603,1,1,0,0,8209
549400,390,390,6,13/06/2015,886,1,0,0,0,9239
150021,100,100,3,14/08/2013,853,1,1,0,1,10144
696001,360,360,5,11/10/2013,886,1,1,0,1,8212
441003,1084,1084,4,12/12/2013,827,1,0,0,0,6163
704418,525,525,4,05/12/2013,1058,1,1,0,0,13592
230374,1042,1042,2,02/09/2014,586,1,1,0,0,4196
538264,734,734,5,31/05/2013,850,1,1,0,0,9442
287032,686,686,5,10/04/2015,695,1,0,0,1,5109
347925,474,474,5,25/10/2013,810,1,1,0,1,7808
565729,1089,1089,4,30/04/2015,1343,1,1,0,0,14853
622490,448,448,6,15/06/2013,490,1,0,0,0,5577
87673,349,349,6,31/01/2015,807,1,0,0,0,9316
678101,943,943,7,20/07/2014,0,0,0,0,0,0
523800,358,358,6,02/03/2013,1247,1,0,0,0,10549
148824,820,820,5,11/10/2013,1186,1,1,0,0,12930
214350,560,560,5,15/08/2014,1511,1,0,0,1,11455
24194,1062,1062,5,12/07/2013,514,1,0,0,1,5072
622560,849,849,1,09/09/2013,1038,1,1,0,0,10760
412622,1095,1095,5,06/12/2013,887,1,1,0,0,6371
393964,694,694,3,24/07/2013,621,1,0,0,0,5499
499205,205,205,3,22/10/2014,823,1,1,0,1,6633
197329,573,573,7,17/02/2013,0,0,0,0,0,0
343824,804,804,5,18/01/2013,416,1,0,0,0,4400
609826,856,856,3,09/01/2013,952,1,1,0,0,7113
339822,252,252,3,30/01/2013,709,1,0,0,0,9331
74602,457,457,3,21/05/2014,410,1,1,0,0,4467
449064,665,665,6,14/03/2015,753,1,0,0,0,4882
102407,422,422,3,06/03/2013,494,1,1,0,0,4633
259790,57,57,1,25/02/2013,844,1,0,0,0,7985
18737,125,125,2,30/07/2013,1818,1,1,0,1,14798
136994,947,947,4,04/09/2014,997,1,1,0,1,7415
225299,279,279,7,22/09/2013,0,0,0,0,0,0
230115,156,156,3,04/02/2015,702,1,1,0,1,7204
395685,869,869,7,01/06/2014,0,0,0,0,0,0
587529,234,234,3,04/12/2013,1147,1,1,0,0,13848
184611,123,123,1,17/03/2014,1314,1,1,0,0,12574
31771,640,640,5,07/03/2014,950,1,1,0,0,12383
640775,110,110,1,14/01/2013,581,1,0,0,0,3904
507006,733,733,1,06/10/2014,3555,1,1,0,1,16243
134574,808,808,2,12/05/2015,606,1,0,0,0,7177
221934,914,914,1,09/09/2013,1406,1,1,0,0,12939
297296,393,393,3,02/01/2013,474,1,0,0,1,5041
382099,902,902,7,05/01/2014,0,0,0,0,0,0
552080,441,441,4,27/02/2014,533,1,0,0,0,4313
140685,391,391,7,01/09/2013,0,0,0,0,0,0
419236,798,798,5,11/01/2013,984,1,1,0,0,7477
672815,798,798,6,10/08/2013,343,1,0,0,0,2717
136295,637,637,2,31/03/2015,648,1,1,0,1,9991
625267,621,621,2,14/10/2014,745,1,0,0,1,5102
703298,44,44,1,02/02/2015,835,1,1,0,1,7764
595487,1008,1008,1,07/01/2013,888,1,1,0,0,6927
515101,868,868,2,05/11/2013,614,1,1,0,0,9236
702585,695,695,1,12/05/2014,432,1,0,0,0,3603
598063,107,107,4,27/06/2013,796,1,0,0,1,5947
619523,916,916,7,18/05/2014,0,0,0,0,0,0
306390,554,554,6,29/03/2014,440,1,0,0,0,3827
435450,319,319,7,07/04/2013,0,0,0,0,0,0
150532,448,448,5,10/07/2015,661,1,0,0,1,7429
403221,886,886,4,10/10/2013,650,1,1,0,0,6769
703213,86,86,7,26/07/2015,0,0,0,0,0,0
243491,955,955,1,07/01/2013,500,1,1,0,0,6102
522874,480,480,4,22/08/2013,553,1,0,0,0,4092
455877,522,522,7,01/09/2013,0,0,0,0,0,0
652038,498,498,1,10/02/2014,888,1,0,0,0,6439
559612,989,989,6,20/07/2013,401,1,0,0,0,3230
502957,170,170,4,23/01/2014,459,1,1,0,0,4537
207079,864,864,7,10/08/2014,0,0,0,0,0,0
701479,506,506,3,05/03/2014,1082,1,1,0,0,9490
378895,512,512,7,08/02/2015,1385,1,0,0,0,7599
39102,901,901,4,02/01/2014,707,1,0,0,1,7698
189980,624,624,6,13/12/2014,510,1,0,0,0,5556
55627,136,136,1,13/04/2015,539,1,1,0,0,8585
440244,854,854,6,16/11/2013,914,1,0,0,0,7820
393373,806,806,1,06/01/2014,0,0,1,a,0,0
168711,1085,1085,2,12/03/2013,704,1,0,0,0,5830
426376,1068,1068,4,30/04/2015,434,1,1,0,0,6441
550128,770,770,4,19/03/2015,819,1,1,0,0,7343
428101,884,884,5,25/10/2013,733,1,1,0,0,8561
111192,95,95,5,27/09/2013,1005,1,1,0,0,8801
682264,480,480,3,13/03/2013,619,1,0,0,0,4192
635668,448,448,3,23/04/2014,653,1,0,0,1,6703
443107,750,750,2,26/02/2013,283,1,0,0,0,3355
700963,444,444,4,15/08/2013,1350,1,1,0,1,10979
676824,653,653,5,13/09/2013,594,1,1,0,0,6585
626155,284,284,1,05/08/2013,376,1,0,0,1,4029
4710,439,439,4,09/01/2014,914,1,1,0,0,7644
338712,800,800,3,03/07/2013,567,1,1,0,0,6751
623230,799,799,4,20/11/2014,805,1,0,0,0,8212
351337,280,280,3,03/04/2013,446,1,0,0,1,5064
289360,617,617,5,08/02/2013,578,1,1,0,1,6440
67026,634,634,2,10/12/2013,717,1,0,0,0,7316
574873,746,746,6,26/10/2013,427,1,0,0,0,4436
380873,233,233,3,27/02/2013,972,1,0,0,0,8411
266763,1,1,4,02/04/2015,722,1,1,0,1,6574
547057,189,189,4,24/07/2014,801,1,0,0,0,7925
412019,465,465,1,20/10/2014,648,1,1,0,1,8901
385076,74,74,2,03/06/2014,1025,1,1,0,0,7935
356595,1072,1072,1,11/05/2015,675,1,0,0,0,6299
438458,928,928,2,14/01/2014,503,1,0,0,0,5038
197609,59,59,1,21/10/2013,788,1,1,0,1,8186
15762,545,545,5,19/12/2014,1225,1,1,0,0,14881
39782,697,697,3,01/07/2015,948,1,1,0,1,11368
94951,135,135,3,20/05/2015,500,1,1,0,0,6683
580011,57,57,4,28/11/2013,948,1,0,0,0,10287
348407,695,695,1,28/01/2013,445,1,0,0,0,3929
565276,236,236,2,03/06/2014,1050,1,1,0,0,9930
410520,1049,1049,5,30/08/2013,731,1,1,0,1,5586
246893,291,291,6,02/11/2013,560,1,0,0,0,5116
488464,569,569,3,07/05/2014,714,1,1,0,0,5662
467354,288,288,3,27/11/2013,333,1,0,0,0,4305
391296,9,9,7,22/06/2014,0,0,0,0,0,0
255552,183,183,5,21/06/2013,706,1,1,0,0,5410
128134,947,947,1,29/04/2013,1241,1,1,0,0,10431
509447,803,803,5,26/04/2013,556,1,1,0,0,6511
3170,748,748,4,29/05/2014,0,0,0,a,0,0
394679,534,534,3,02/04/2014,472,1,1,0,0,5986
682427,1067,1067,3,06/11/2013,469,1,1,0,0,5468
222060,32,32,6,08/02/2014,289,1,0,0,0,2277
246137,370,370,7,13/10/2013,0,0,0,0,0,0
512513,985,985,1,05/08/2013,720,1,0,0,1,6649
244585,306,306,6,14/02/2015,331,1,0,0,0,3001
615326,542,542,5,22/05/2015,567,1,1,0,0,7103
426811,518,518,2,25/06/2013,408,1,0,0,0,3878
151417,346,346,3,29/05/2013,686,1,1,0,0,7666
271324,622,622,7,10/08/2014,0,0,0,0,0,0
573860,298,298,6,30/03/2013,1001,1,0,0,0,10883
81535,119,119,4,26/06/2014,576,1,0,0,0,4324
688138,43,43,7,01/12/2013,0,0,0,0,0,0
559815,445,445,4,13/03/2014,1242,1,0,0,0,7705
134732,507,507,6,30/11/2013,813,1,0,0,0,10059
322997,233,233,5,19/09/2014,1025,1,1,0,0,9197
42822,350,350,5,11/04/2014,500,1,0,0,0,6576
626188,256,256,6,25/01/2014,1428,1,0,0,0,9813
266689,852,852,6,28/09/2013,433,1,0,0,0,3525
43158,436,436,7,10/11/2013,0,0,0,0,0,0
82019,827,827,4,21/02/2013,1021,1,1,0,0,9278
616029,522,522,4,12/09/2013,727,1,1,0,0,10253
707644,1054,1054,7,10/11/2013,0,0,0,0,0,0
39859,430,430,3,15/01/2014,555,1,0,0,0,6409
602329,687,687,7,31/05/2015,0,0,0,0,0,0
631180,634,634,3,05/11/2014,704,1,1,0,0,7652
140558,750,750,3,21/08/2013,281,1,0,0,1,3223
170717,1074,1074,7,07/09/2014,0,0,0,0,0,0
531717,171,171,2,17/03/2015,973,1,1,0,0,9778
227681,913,913,2,13/08/2013,1593,1,1,0,1,12880
174572,685,685,4,02/01/2014,504,1,0,0,1,4752
300906,236,236,4,26/06/2014,733,1,0,0,0,5159
155010,399,399,7,18/01/2015,0,0,0,0,0,0
648999,905,905,2,03/12/2013,2005,1,1,0,0,14765
690054,192,192,7,28/06/2015,0,0,0,0,0,0
27358,100,100,1,23/02/2015,622,1,0,0,0,6357
144608,319,319,1,17/06/2013,1033,1,1,0,0,9785
469181,491,491,7,05/10/2014,0,0,0,0,0,0
446737,290,290,3,12/03/2014,636,1,0,0,0,5858
308867,642,642,6,05/07/2014,437,1,0,0,0,3550
51258,240,240,6,03/01/2015,387,1,0,0,0,4056
359677,731,731,3,16/01/2013,829,1,0,0,0,6619
129846,557,557,1,12/05/2014,534,1,0,0,0,2824
1149,770,770,7,30/03/2014,0,0,0,0,0,0
633111,62,62,6,03/01/2015,374,1,0,0,0,3399
292366,940,940,1,15/12/2014,1229,1,1,0,0,14298
409043,736,736,3,11/06/2014,390,1,0,0,1,4064
256980,972,972,5,05/07/2013,533,1,1,0,0,4029
268334,501,501,6,30/11/2013,641,1,0,0,0,6045
2160,56,56,7,09/02/2014,0,0,0,0,0,0
